Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Quarter,MonthName,DayOfWeek,YearMonth,DaysToShip,ProfitMargin,HighDiscount,SalesOutlier,Profit_Zscore,Anomaly_HighDiscount_Loss,IsAnomaly
2209,CA-2015-129854,2015-08-22,2015-08-26,Standard Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10009,East,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,16.52,4,0.0,7.5992,2015,8,3,Aug,Saturday,2015-08,4,0.46,False,False,-0.08989023575266426,False,False
2210,CA-2014-125556,2014-11-14,2014-11-16,Second Class,ML-17410,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824,East,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,832.93,7,0.0,233.2204,2014,11,4,Nov,Friday,2014-11,2,0.28,False,True,0.8732323471911035,False,True
2211,CA-2014-125556,2014-11-14,2014-11-16,Second Class,ML-17410,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,43.8,10,0.0,21.024,2014,11,4,Nov,Friday,2014-11,2,0.48,False,False,-0.03258299666563035,False,False
2212,CA-2016-162313,2016-11-27,2016-11-30,First Class,VB-21745,Victoria Brennan,Corporate,United States,Lincoln Park,Michigan,48146,Central,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.292,6,0.1,29.7408,2016,11,4,Nov,Sunday,2016-11,3,0.1778,False,False,0.004626923904795804,False,False
2213,CA-2017-107874,2017-11-21,2017-11-25,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10035,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,27.42,1,0.0,11.2422,2017,11,4,Nov,Tuesday,2017-11,4,0.41,False,False,-0.07433914582997904,False,False
2214,CA-2017-129378,2017-10-01,2017-10-02,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.44,1,0.2,0.504,2017,10,4,Oct,Sunday,2017-10,1,0.35,False,False,-0.12017793633444744,False,False
2215,CA-2017-129378,2017-10-01,2017-10-02,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,61.776,13,0.2,20.8494,2017,10,4,Oct,Sunday,2017-10,1,0.3375,False,False,-0.033328322029479066,False,False
2216,CA-2017-129378,2017-10-01,2017-10-02,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",241.96,2,0.0,60.49,2017,10,4,Oct,Sunday,2017-10,1,0.25,False,False,0.13588785562333336,False,False
2217,CA-2017-129378,2017-10-01,2017-10-02,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108.608,4,0.2,9.5032,2017,10,4,Oct,Sunday,2017-10,1,0.0875,False,False,-0.08176251815376427,False,False
2218,CA-2014-151953,2014-09-20,2014-09-25,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,2.816,2,0.2,0.9856,2014,9,3,Sep,Saturday,2014-09,5,0.35,False,False,-0.11812210188296098,False,False
2219,CA-2017-130841,2017-07-28,2017-08-01,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,9.984,4,0.2,3.6192,2017,7,3,Jul,Friday,2017-07,4,0.3625,False,False,-0.10687989754028084,False,False
2220,CA-2017-130841,2017-07-28,2017-08-01,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110,West,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,14.98,1,0.0,4.1944,2017,7,3,Jul,Friday,2017-07,4,0.28,False,False,-0.10442450722363834,False,False
2221,CA-2017-130841,2017-07-28,2017-08-01,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1145.6,4,0.2,100.24,2017,7,3,Jul,Friday,2017-07,4,0.0875,False,True,0.30557103553734305,False,True
2222,CA-2015-131884,2015-12-06,2015-12-06,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302,East,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX ConferenceÃÂ phone,485.94,2,0.4,-89.089,2015,12,4,Dec,Sunday,2015-12,0,-0.1833,False,False,-0.5026288832032745,True,True
2223,CA-2015-131884,2015-12-06,2015-12-06,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,37.376,8,0.2,4.672,2015,12,4,Dec,Sunday,2015-12,0,0.125,False,False,-0.10238574780912436,False,False
2224,CA-2015-131884,2015-12-06,2015-12-06,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,70.686,1,0.3,-24.2352,2015,12,4,Dec,Sunday,2015-12,0,-0.3429,False,False,-0.22578362500183535,False,False
2225,CA-2017-121909,2017-07-31,2017-08-05,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,54.816,3,0.2,17.8152,2017,7,3,Jul,Monday,2017-07,5,0.325,False,False,-0.04628059132495298,False,False
2226,CA-2016-106383,2016-03-19,2016-03-21,Second Class,BT-11440,Bobby Trafton,Consumer,United States,Littleton,Colorado,80122,West,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294,1,0.7,-98.8018,2016,3,1,Mar,Saturday,2016-03,2,-1.3667,True,False,-0.5440904879798478,True,True
2227,CA-2017-130771,2017-07-29,2017-08-03,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Austin,Texas,78745,Central,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.896,2,0.2,0.4706,2017,7,3,Jul,Saturday,2017-07,5,0.1625,False,False,-0.12032051289316764,False,False
2228,CA-2017-130771,2017-07-29,2017-08-03,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Austin,Texas,78745,Central,TEC-PH-10002496,Technology,Phones,Cisco SPA301,124.792,1,0.2,15.599,2017,7,3,Jul,Saturday,2017-07,5,0.125,False,False,-0.05574101555955495,False,False
2229,CA-2016-139157,2016-10-01,2016-10-05,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10024,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",330.588,1,0.4,-115.7058,2016,10,4,Oct,Saturday,2016-10,4,-0.35,False,False,-0.6162495942255439,True,True
2230,CA-2014-128055,2014-03-31,2014-04-05,Standard Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.568,2,0.2,252.588,2014,3,1,Mar,Monday,2014-03,5,0.375,False,True,0.9559079687081493,False,True
2231,CA-2014-128055,2014-03-31,2014-04-05,Standard Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,2,0.0,14.8344,2014,3,1,Mar,Monday,2014-03,5,0.28,False,False,-0.05900490887684431,False,False
2232,CA-2017-157091,2017-06-26,2017-07-01,Standard Class,DB-13405,Denny Blanton,Consumer,United States,La Porte,Indiana,46350,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,0.0,31.587,2017,6,2,Jun,Monday,2017-06,5,0.06,False,True,0.012507907219443469,False,True
2233,CA-2017-132122,2017-07-09,2017-07-14,Standard Class,JH-15820,John Huston,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,5,0.2,14.3075,2017,7,3,Jul,Sunday,2017-07,5,0.0625,False,False,-0.0612541181220441,False,False
2234,CA-2015-123232,2015-12-14,2015-12-16,Second Class,DJ-13630,Doug Jacobs,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001051,Technology,Phones,HTC One,319.968,4,0.2,35.9964,2015,12,4,Dec,Monday,2015-12,2,0.1125,False,False,0.03133057422605566,False,False
2235,CA-2017-104066,2017-12-05,2017-12-10,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Burlington,Vermont,5408,East,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,205.03,7,0.0,67.6599,2017,12,4,Dec,Tuesday,2017-12,5,0.33,False,False,0.16649443252057755,False,False
2236,CA-2015-145849,2015-09-15,2015-09-17,Second Class,CT-11995,Carol Triggs,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,190.86,2,0.0,11.4516,2015,9,3,Sep,Tuesday,2015-09,2,0.06,False,False,-0.07344526764446978,False,False
2237,CA-2015-145849,2015-09-15,2015-09-17,Second Class,CT-11995,Carol Triggs,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,24.32,8,0.0,8.2688,2015,9,3,Sep,Tuesday,2015-09,2,0.34,False,False,-0.08703187456347128,False,False
2238,CA-2016-122322,2016-07-15,2016-07-21,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Provo,Utah,84604,West,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,44.4,5,0.0,12.432,2016,7,3,Jul,Friday,2016-07,6,0.28,False,False,-0.06926017608251517,False,False
2239,CA-2017-166849,2017-04-20,2017-04-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Chicago,Illinois,60610,Central,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,44.4,2,0.6,-52.17,2017,4,2,Apr,Thursday,2017-04,6,-1.175,True,False,-0.34503056070653665,True,True
2240,CA-2016-146633,2016-11-15,2016-11-17,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.792,1,0.2,381.297,2016,11,4,Nov,Tuesday,2016-11,2,0.375,False,True,1.5053357021308482,False,True
2241,CA-2016-146633,2016-11-15,2016-11-17,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,38.136,7,0.2,13.3476,2016,11,4,Nov,Tuesday,2016-11,2,0.35,False,False,-0.06535170011951474,False,False
2242,US-2016-126893,2016-11-26,2016-12-01,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,494.982,3,0.4,-115.4958,2016,11,4,Nov,Saturday,2016-11,5,-0.2333,False,False,-0.6153531547844888,True,True
2243,CA-2017-103380,2017-11-21,2017-11-25,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56,2,0.0,15.2712,2017,11,4,Nov,Tuesday,2017-11,4,0.27,False,False,-0.057140314839449605,False,False
2244,CA-2017-103380,2017-11-21,2017-11-25,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,5.56,2,0.0,1.4456,2017,11,4,Nov,Tuesday,2017-11,4,0.26,False,False,-0.1161584726311259,False,False
2245,CA-2017-103380,2017-11-21,2017-11-25,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,9.02,2,0.0,3.5178,2017,11,4,Nov,Tuesday,2017-11,4,0.39,False,False,-0.10731274972753317,False,False
2246,CA-2017-103380,2017-11-21,2017-11-25,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",8.62,1,0.0,2.2412,2017,11,4,Nov,Tuesday,2017-11,4,0.26,False,False,-0.11276224777729983,False,False
2247,CA-2017-103380,2017-11-21,2017-11-25,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.976,3,0.2,49.4982,2017,11,4,Nov,Tuesday,2017-11,4,0.075,False,True,0.08896650777480977,False,True
2248,CA-2015-116092,2015-02-15,2015-02-18,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,13.36,2,0.0,6.4128,2015,2,1,Feb,Sunday,2015-02,3,0.48,False,False,-0.09495469171870152,False,False
2249,CA-2015-116092,2015-02-15,2015-02-18,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72,5,0.2,13.0375,2015,2,1,Feb,Sunday,2015-02,3,0.3125,False,False,-0.06667544236080616,False,False
2250,CA-2015-116092,2015-02-15,2015-02-18,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,11.52,5,0.2,4.176,2015,2,1,Feb,Sunday,2015-02,3,0.3625,False,False,-0.10450305239371174,False,False
2251,CA-2015-116092,2015-02-15,2015-02-18,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,541.44,6,0.0,157.0176,2015,2,1,Feb,Sunday,2015-02,3,0.29,False,True,0.5479409403394984,False,True
2252,CA-2015-116092,2015-02-15,2015-02-18,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,19.44,3,0.0,9.3312,2015,2,1,Feb,Sunday,2015-02,3,0.48,False,False,-0.08249674474358086,False,False
2253,CA-2016-117849,2016-04-15,2016-04-17,Second Class,JK-16120,Julie Kriz,Home Office,United States,San Diego,California,92105,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976,2016,4,2,Apr,Friday,2016-04,2,0.48,False,False,0.17211254656044747,False,False
2254,CA-2015-169201,2015-09-28,2015-10-01,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3,0.0,14.2758,2015,9,3,Sep,Monday,2015-09,3,0.33,False,False,-0.061389437790050995,False,False
2255,CA-2015-169201,2015-09-28,2015-10-01,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110,West,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,43.56,2,0.0,15.246,2015,9,3,Sep,Monday,2015-09,3,0.35,False,False,-0.05724788757237622,False,False
2256,CA-2016-164091,2016-09-17,2016-09-22,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0.0,131.355,2016,9,3,Sep,Saturday,2016-09,5,0.3,False,False,0.43839347938701373,False,False
2257,CA-2016-164091,2016-09-17,2016-09-22,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,0.0,33.9388,2016,9,3,Sep,Saturday,2016-09,5,0.31,False,False,0.02254717520741248,False,False
2258,CA-2017-105214,2017-06-16,2017-06-19,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,7,0.2,90.972,2017,6,2,Jun,Friday,2017-06,3,0.075,False,True,0.26600817487210926,False,True
2259,CA-2017-105214,2017-06-16,2017-06-19,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0.0,8.7138,2017,6,2,Jun,Friday,2017-06,3,0.47,False,False,-0.085132276700283,False,False
2260,CA-2015-117611,2015-11-08,2015-11-10,Second Class,MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,92024,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,5.0,1,0.0,2.4,2015,11,4,Nov,Sunday,2015-11,2,0.48,False,False,-0.11208436880949242,False,False
2261,CA-2015-117611,2015-11-08,2015-11-10,Second Class,MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,92024,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0.0,66.9546,2015,11,4,Nov,Sunday,2015-11,2,0.18,False,False,0.16348367662640523,False,False
2262,US-2015-137960,2015-12-18,2015-12-18,Same Day,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USBÃÂ Flash Drive ImationÃÂ Corp,166.24,1,0.0,24.936,2015,12,4,Dec,Friday,2015-12,0,0.15,False,False,-0.01588361050654593,False,False
2263,CA-2017-122994,2017-02-06,2017-02-09,First Class,MV-17485,Mark Van Huff,Consumer,United States,Arlington,Virginia,22204,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",359.97,3,0.0,79.1934,2017,2,1,Feb,Monday,2017-02,3,0.22,False,False,0.2157281672510991,False,False
2264,CA-2016-131065,2016-11-14,2016-11-16,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,499.98,2,0.0,114.9954,2016,11,4,Nov,Monday,2016-11,2,0.23,False,True,0.36855828567327215,False,True
2265,CA-2016-131065,2016-11-14,2016-11-16,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,0.0,2.376,2016,11,4,Nov,Monday,2016-11,2,0.45,False,False,-0.11218681903132728,False,False
2266,CA-2016-131065,2016-11-14,2016-11-16,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2,0.0,3.8822,2016,11,4,Nov,Monday,2016-11,2,0.47,False,False,-0.10575721385934034,False,False
2267,CA-2017-149146,2017-10-12,2017-10-12,Same Day,SM-20320,Sean Miller,Home Office,United States,Monroe,North Carolina,28110,South,OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,7.968,2,0.2,2.6892,2017,10,4,Oct,Thursday,2017-10,0,0.3375,False,False,-0.11084984363638219,False,False
2268,CA-2017-137470,2017-09-17,2017-09-17,Same Day,TP-21415,Tom Prescott,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,12.96,2,0.0,6.3504,2017,9,3,Sep,Sunday,2017-09,0,0.49,False,False,-0.09522106229547218,False,False
2269,CA-2017-105480,2017-12-20,2017-12-26,Standard Class,DK-13225,Dean Katz,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,6.48,1,0.0,3.1104,2017,12,4,Dec,Wednesday,2017-12,6,0.48,False,False,-0.10905184224318015,False,False
2270,CA-2017-105480,2017-12-20,2017-12-26,Standard Class,DK-13225,Dean Katz,Corporate,United States,Rochester,New York,14609,East,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,6.984,1,0.2,2.3571,2017,12,4,Dec,Wednesday,2017-12,6,0.3375,False,False,-0.11226749858102225,False,False
2271,CA-2017-164917,2017-12-02,2017-12-07,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Miami,Florida,33180,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,5,0.2,4.1965,2017,12,4,Dec,Saturday,2017-12,5,0.0875,False,False,-0.1044155428292278,False,False
2272,CA-2015-102036,2015-09-21,2015-09-27,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,199.74,6,0.0,47.9376,2015,9,3,Sep,Monday,2015-09,6,0.24,False,False,0.08230468209999713,False,False
2273,CA-2015-142944,2015-03-06,2015-03-11,Standard Class,JL-15850,John Lucas,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,435.26,7,0.0,95.7572,2015,3,1,Mar,Friday,2015-03,5,0.22,False,False,0.2864350416022859,False,False
2274,CA-2015-142944,2015-03-06,2015-03-11,Standard Class,JL-15850,John Lucas,Consumer,United States,San Francisco,California,94122,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,1119.984,2,0.2,377.9946,2015,3,1,Mar,Friday,2015-03,5,0.3375,False,True,1.4912385516063695,False,True
2275,CA-2014-157882,2014-10-03,2014-10-08,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,143.432,1,0.2,3.5858,2014,10,4,Oct,Friday,2014-10,5,0.025,False,False,-0.10702247409900104,False,False
2276,CA-2014-157882,2014-10-03,2014-10-08,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646,2014,10,4,Oct,Friday,2014-10,5,0.1125,False,False,-0.0635716275151338,False,False
2277,CA-2014-104283,2014-06-27,2014-07-01,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",306.2,5,0.0,0.0,2014,6,2,Jun,Friday,2014-06,4,0.0,False,False,-0.12232939099297979,False,False
2278,CA-2014-104283,2014-06-27,2014-07-01,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,85.98,1,0.0,22.3548,2014,6,2,Jun,Friday,2014-06,4,0.26,False,False,-0.026902131864886603,False,False
2279,CA-2014-104283,2014-06-27,2014-07-01,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,4,0.0,53.7504,2014,6,2,Jun,Friday,2014-06,4,0.24,False,False,0.10711812582840353,False,False
2280,CA-2017-142622,2017-10-30,2017-11-02,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,97.568,2,0.2,-6.098,2017,10,4,Oct,Monday,2017-10,3,-0.0625,False,False,-0.14836028485752398,False,False
2281,CA-2017-142622,2017-10-30,2017-11-02,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,614.272,8,0.2,-23.0352,2017,10,4,Oct,Monday,2017-10,3,-0.0375,False,True,-0.22066111391009163,False,True
2282,CA-2017-142622,2017-10-30,2017-11-02,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,199.98,2,0.0,37.9962,2017,10,4,Oct,Monday,2017-10,3,0.19,False,False,0.03986723896044652,False,False
2283,CA-2016-132143,2016-09-03,2016-09-05,First Class,FM-14215,Filia McAdams,Corporate,United States,Middletown,Connecticut,6457,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16ÃÂ x 11ÃÂ",48.16,7,0.0,22.1536,2016,9,3,Sep,Saturday,2016-09,2,0.46,False,False,-0.027761006224602293,False,False
2284,CA-2015-153108,2015-03-05,2015-03-09,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,23.92,2,0.0,6.6976,2015,3,1,Mar,Thursday,2015-03,4,0.28,False,False,-0.09373894908626101,False,False
2285,CA-2015-153108,2015-03-05,2015-03-09,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,60.69,7,0.0,16.3863,2015,3,1,Mar,Thursday,2015-03,4,0.27,False,False,-0.05238022140744679,False,False
2286,CA-2016-112676,2016-05-05,2016-05-08,First Class,PJ-18835,Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,14.352,3,0.2,5.2026,2016,5,2,May,Thursday,2016-05,3,0.3625,False,False,-0.10012074415472502,False,False
2287,CA-2017-165687,2017-11-17,2017-11-23,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Salem,Virginia,24153,South,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,35.04,2,0.0,12.264,2017,11,4,Nov,Friday,2017-11,6,0.35,False,False,-0.0699773276353593,False,False
2288,US-2017-112928,2017-06-01,2017-06-05,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Toledo,Ohio,43615,East,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,5,0.2,1.311,2017,6,2,Jun,Thursday,2017-06,4,0.075,False,False,-0.11673304762524982,False,False
2289,CA-2017-143343,2017-06-10,2017-06-13,First Class,BW-11200,Ben Wallace,Consumer,United States,Los Angeles,California,90032,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,16.4,5,0.0,4.756,2017,6,2,Jun,Saturday,2017-06,3,0.29,False,False,-0.1020271720327023,False,False
